,date,median_salary,mean_salary,population_size,number_of_jobs,area_size,borough_flag,average_price,houses_sold,no_of_crimes,area_barnet,area_bexley,area_brent,area_bromley,area_camden,area_city of london,area_croydon,area_ealing,area_east,area_east midlands,area_enfield,area_england,area_england and wales,area_great britain,area_greenwich,area_hackney,area_hammersmith and fulham,area_haringey,area_harrow,area_havering,area_hillingdon,area_hounslow,area_inner london,area_islington,area_kensington and chelsea,area_kingston upon thames,area_lambeth,area_lewisham,area_london,area_merton,area_newham,area_north east,area_north west,area_northern ireland,area_outer london,area_redbridge,area_richmond upon thames,area_scotland,area_south east,area_south west,area_southwark,area_sutton,area_tower hamlets,area_united kingdom,area_wales,area_waltham forest,area_wandsworth,area_west midlands,area_westminster,area_yorkshire and the humber
617,2016,28224.0,34199,205029.0,94000.0,3762.0,1,169656.41666666666,37646.988257153476,1897191.4637721162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2017,29627.0,35907,206052.0,104000.0,3762.0,1,96064.83333333333,64262.0,1916616.632343175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2018,31182.0,#,206186.0,108000.0,3762.0,1,114656.66666666667,47916.0,1918774.9844066259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1999,18862.0,20580,240517.0,3188094.522019334,4323.0,1,134192.58333333334,63696.0,1923091.6885335278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,2000,19437.0,21609,245463.0,79000.0,4323.0,1,135830.5,41528.0,1925250.0405969787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2001,21054.0,27763,249411.0,79000.0,3857.0,1,120899.66666666667,21721.0,1927408.3926604297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2002,21420.0,24900,255282.0,74000.0,3857.0,1,123389.16666666667,26053.0,1929566.7447238807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,2003,22792.0,26461,256224.0,77000.0,3857.0,1,119189.33333333333,25675.0,1931725.0967873316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,2004,27441.0,29224,254434.0,81000.0,3857.0,1,116273.08333333333,26737.0,1933883.4488507826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2005,26331.0,28450,253798.0,84000.0,3857.0,1,116087.16666666667,27689.0,1936041.8009142336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2006,27162.0,30873,257994.0,80000.0,3857.0,1,117593.58333333333,36345.0,1938200.1529776845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2007,27434.0,32363,266285.0,80000.0,3857.0,1,120065.58333333333,37407.0,1940358.5050411355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2008,29467.0,34686,276478.0,77000.0,3857.0,1,123697.0,38626.0,1942516.8571045864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,2009,31028.0,34487,286447.0,80000.0,3857.0,1,125502.16666666667,39552.0,1944675.2091680374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2010,32578.0,39102,299171.0,80000.0,3857.0,1,127904.33333333333,40296.0,1946833.5612314884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2011,29998.0,36870,310460.0,89000.0,3857.0,1,128552.5,38921.0,1948991.9132949393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,2012,30540.0,35465,314084.0,97000.0,3857.0,1,48718.916666666664,121131.0,1959783.6736121941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,2013,29334.0,32807,318227.0,104000.0,3857.0,1,52304.833333333336,136088.0,1961942.025675645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,2014,29061.0,33619,324322.0,112000.0,3857.0,1,56519.416666666664,135097.0,1964100.377739096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2015,28886.0,33127,332817.0,114000.0,3857.0,1,63775.666666666664,158836.0,1966258.729802547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2016,30743.0,36946,340978.0,125000.0,3857.0,1,77529.66666666667,162216.0,1968417.081865998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2017,30770.0,38661,347996.0,125000.0,3857.0,1,99261.75,181501.0,1970575.433929449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2018,30392.0,37849,352005.0,139000.0,3857.0,1,79707.91666666667,68726.98825715348,1951150.2653583903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,1999,16282.0,18351,2550314.0,3188094.522019334,4323.0,0,133032.83333333334,148172.0,1974892.1380563509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,2000,17430.0,19560,2543421.0,1069000.0,4323.0,0,144464.33333333334,165862.0,1977050.4901198018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2001,17844.0,20103,2540090.0,1075000.0,4323.0,0,148439.33333333334,118673.0,1979208.8421832528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,2002,18076.0,20798,2540600.0,1101000.0,4323.0,0,131313.41666666666,57917.0,1981367.1942467038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,2003,18228.0,21359,2540461.0,1113000.0,4323.0,0,133275.5,72772.0,1983525.5463101547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,2004,19247.0,22377,2540502.0,1117000.0,4323.0,0,130783.91666666667,69144.0,1985683.8983736057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,2005,20263.0,23557,2547127.0,1180000.0,4323.0,0,128530.5,71335.0,1987842.2504370566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,2006,20613.0,24178,2552568.0,1163000.0,4323.0,0,128120.75,74458.0,1990000.6025005076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,2007,21076.0,24299,2562045.0,1149000.0,4323.0,0,132074.5,101616.0,1992158.9545639586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,2008,21931.0,25601,2569312.0,1156000.0,4323.0,0,137769.16666666666,106367.0,1994317.3066274095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,2009,22684.0,26670,2575441.0,1117000.0,4323.0,0,144462.91666666666,114782.0,1996475.6586908605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,2010,23124.0,27405,2586868.0,1114000.0,4323.0,0,151244.83333333334,114689.0,1998634.0107543115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,2011,23250.0,27712,2596441.0,1130000.0,4323.0,0,158163.41666666666,116861.0,2000792.3628177624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2012,23781.0,27977,2602310.0,1122000.0,4323.0,0,163078.16666666666,113949.0,2002950.7148812134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,2013,24113.0,28460,2610481.0,1132000.0,4323.0,0,103370.75,96088.0,1851866.070439646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,2014,24904.0,28957,2618710.0,1162000.0,4323.0,0,125686.33333333333,95284.0,1854024.422503097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,2015,25347.0,29989,2624621.0,1196000.0,4323.0,0,141556.25,94450.0,1856182.774566548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,2016,25561.0,29574,2636848.0,1173000.0,4323.0,0,199162.16666666666,60075.988257153476,1843232.6621858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,2017,25904.0,30415,2644727.0,1208000.0,4323.0,0,164015.41666666666,106194.0,1858341.126629999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,2018,26355.0,31093,2657909.0,1206000.0,4323.0,0,195812.08333333334,94929.0,1860499.4786934499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1999,16977.0,19609,6773115.0,3188094.522019334,4323.0,0,223192.5,79956.0,1864816.1828203518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2000,17863.0,20670,6774223.0,3196000.0,4323.0,0,229560.0,98374.0,1866974.5348838028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,2001,18567.0,21594,6772985.0,3259000.0,4323.0,0,253643.83333333334,106517.0,1869132.8869472537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,2002,19234.0,22738,6784880.0,3325000.0,4323.0,0,269816.4166666667,64111.0,1871291.2390107047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2003,19916.0,23261,6814660.0,3353000.0,4323.0,0,234205.33333333334,37710.0,1873449.5910741556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2004,20717.0,24490,6840369.0,3411000.0,4323.0,0,251361.58333333334,54994.0,1875607.9431376066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,2005,21777.0,25613,6870021.0,3360000.0,4323.0,0,258493.08333333334,50810.0,1877766.2952010576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2006,22000.0,26299,6901585.0,3387000.0,4323.0,0,264528.6666666667,54033.0,1879924.6472645085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2007,22889.0,27308,6929277.0,3412000.0,4323.0,0,277665.8333333333,59318.0,1882082.9993279595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2008,23740.0,28111,6958547.0,3393000.0,4323.0,0,315122.4166666667,74284.0,1884241.3513914105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,2009,24020.0,28635,6986156.0,3352000.0,4323.0,0,356667.25,71003.0,1886399.7034548614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2010,24127.0,28919,7019921.0,3326000.0,4323.0,0,404697.4166666667,68314.0,1888558.0555183124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2011,24167.0,28634,7055961.0,3380000.0,4323.0,0,424025.4166666667,58520.0,1890716.4075817633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,2012,24603.0,28989,7084337.0,3398000.0,4323.0,0,428372.5833333333,55165.0,1892874.7596452143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2013,25111.0,29569,7103261.0,3464000.0,4323.0,0,423511.8333333333,50472.0,1895033.1117086653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2014,25262.0,29901,7132991.0,3523000.0,4323.0,0,111301.58333333333,5628.0,1328469.3545167053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2015,25667.0,30351,7173835.0,3603000.0,4323.0,0,130786.08333333333,5113.0,1330538.0598870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,2016,26220.0,31145,7219623.0,3726000.0,4323.0,0,151308.66666666666,5811.0,1332774.5598870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,2017,26754.0,31733,7258627.0,3778000.0,4323.0,0,186461.58333333334,6068.0,1334923.7265537174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2018,27376.0,32710,7292093.0,3814000.0,4323.0,0,211768.83333333334,5962.0,1337119.0598870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,1999,15798.0,19093,1679006.0,3188094.522019334,4323.0,0,230102.5,5326.0,1341048.0598870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,2000,16599.0,19112,1682944.0,762000.0,4323.0,0,249687.91666666666,5837.0,1342962.143220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2001,17529.0,20131,1688838.0,773000.0,4323.0,0,274328.5833333333,4868.0,1344846.7265537174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2002,18325.0,21225,1697534.0,789000.0,4323.0,0,243199.25,2118.0,1346828.4765537174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2003,18502.0,21610,1704924.0,801000.0,4323.0,0,242795.33333333334,10248.988257153474,1317677.5941994598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2004,19622.0,23094,1714042.0,820000.0,4323.0,0,241669.0,3067.0,1348785.143220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2005,20060.0,23399,1727733.0,838000.0,4323.0,0,259612.91666666666,2621.0,1350857.3098870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,2006,20739.0,24212,1743113.0,846000.0,4323.0,0,261078.91666666666,2568.0,1352843.893220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2007,20934.0,24704,1761683.0,849000.0,4323.0,0,268029.0,2552.0,1354681.893220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2008,22122.0,25470,1779152.0,865000.0,4323.0,0,285241.3333333333,3402.0,1356340.393220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2009,23023.0,26493,1793333.0,840000.0,4323.0,0,319477.4166666667,3547.0,1358002.393220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2010,22394.0,26207,1804833.0,858000.0,4323.0,0,366854.9166666667,3581.0,1359670.0598870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2011,23034.0,27105,1814318.0,846000.0,4323.0,0,400687.75,2753.0,1361422.3098870507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2012,23944.0,27784,1823634.0,825000.0,4323.0,0,416527.3333333333,2689.0,1363427.393220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,2013,23952.0,27839,1829725.0,834000.0,4323.0,0,418262.5,2409.0,1365402.893220384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,2014,24491.0,28263,1840498.0,848000.0,4323.0,0,195116.83333333334,5766.0,1378270.4375587793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2015,25719.0,29376,1851621.0,861000.0,4323.0,0,234256.25,3720.0,1380091.338934412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2016,25978.0,30189,1862137.0,882000.0,4323.0,0,248313.5,4757.0,1381291.588934412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2017,25935.0,30254,1870834.0,891000.0,4323.0,0,285562.8333333333,4974.0,1382552.5056010785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2018,27101.0,31158,1881641.0,900000.0,4323.0,0,299171.25,5004.0,1383722.088934412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1999,27441.0,-,4403196.0,3188094.522019334,4323.0,0,329335.6666666667,4636.0,1386014.838934412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2000,27441.0,-,4431763.0,3188094.522019334,4323.0,0,365794.25,5348.0,1387079.2556010785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,2001,27441.0,-,4463028.0,3188094.522019334,126676.0,0,423888.1666666667,4073.0,1388047.838934412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,2002,27441.0,-,4485748.0,3188094.522019334,126676.0,0,385402.5833333333,1984.0,1389024.1722677452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,2003,27441.0,-,4496254.0,3188094.522019334,126676.0,0,390627.9166666667,2942.0,1389958.0056010785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2004,25000.0,29207,4516818.0,3188094.522019334,126676.0,0,423584.0833333333,3195.0,1390945.088934412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
